"","key_index","analysis_type","analysis_var_1","analysis_var_value_1","group_var_1","group_var_value_1","group_var_2","group_var_value_2","nb_analysis_var","nb_group_var","stat","sector","indicator","analysis_level","label::English","label::Arabic"
"78","prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ pop_group ~/~ migrant","prop_select_one","i_rcsi_cat","Medium","pop_group","migrant",NA,NA,1,1,20,"Food Security","RCSI_CAT","HH_data",NA,NA
"79","prop_select_one @/@ i_rcsi_cat ~/~ High @/@ pop_group ~/~ prl","prop_select_one","i_rcsi_cat","High","pop_group","prl",NA,NA,1,1,26,"Food Security","RCSI_CAT","HH_data",NA,NA
"80","prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ pop_group ~/~ prl","prop_select_one","i_rcsi_cat","Low","pop_group","prl",NA,NA,1,1,25,"Food Security","RCSI_CAT","HH_data",NA,NA
"81","prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ pop_group ~/~ prl","prop_select_one","i_rcsi_cat","Medium","pop_group","prl",NA,NA,1,1,50,"Food Security","RCSI_CAT","HH_data",NA,NA
"82","mean @/@ hhs_score ~/~ NA @/@ pop_group ~/~ lebanese","mean","hhs_score","NA","pop_group","lebanese",NA,NA,1,1,0.350494547299011,"Food Security","HHS","HH_data",NA,NA
"83","mean @/@ hhs_score ~/~ NA @/@ pop_group ~/~ migrant","mean","hhs_score","NA","pop_group","migrant",NA,NA,1,1,0.267029972752044,"Food Security","HHS","HH_data",NA,NA
"84","mean @/@ hhs_score ~/~ NA @/@ pop_group ~/~ prl","mean","hhs_score","NA","pop_group","prl",NA,NA,1,1,0.34634974533107,"Food Security","HHS","HH_data",NA,NA
"85","prop_select_one @/@ child_access_online_education ~/~ dont_know @/@ NA ~/~ NA","prop_select_one","child_access_online_education","dont_know","NA","NA",NA,NA,1,1,0,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"86","prop_select_one @/@ child_access_online_education ~/~ no_child_did_not_access_online_education_while_the_school_was_closed @/@ NA ~/~ NA","prop_select_one","child_access_online_education","no_child_did_not_access_online_education_while_the_school_was_closed","NA","NA",NA,NA,1,1,4,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"87","prop_select_one @/@ child_access_online_education ~/~ no_school_remained_opened_all_year @/@ NA ~/~ NA","prop_select_one","child_access_online_education","no_school_remained_opened_all_year","NA","NA",NA,NA,1,1,49,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"88","prop_select_one @/@ child_access_online_education ~/~ yes_child_accessed_online_education_while_the_school_was_closed @/@ NA ~/~ NA","prop_select_one","child_access_online_education","yes_child_accessed_online_education_while_the_school_was_closed","NA","NA",NA,NA,1,1,47,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"89","prop_select_one @/@ main_reason_child_not_attending ~/~  Epilepsy, Diabetes, Severe Allergies, etc. @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending"," Epilepsy, Diabetes, Severe Allergies, etc.","NA","NA",NA,NA,1,1,1,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"90","prop_select_one @/@ main_reason_child_not_attending ~/~ age_is_not_appropriate_for_the_intended_grade_level @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","age_is_not_appropriate_for_the_intended_grade_level","NA","NA",NA,NA,1,1,1,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"91","prop_select_one @/@ main_reason_child_not_attending ~/~ child_did_not_attend_because_of_health_problems_diseases @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","child_did_not_attend_because_of_health_problems_diseases","NA","NA",NA,NA,1,1,2,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"92","prop_select_one @/@ main_reason_child_not_attending ~/~ child_did_not_attend_due_to_disability @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","child_did_not_attend_due_to_disability","NA","NA",NA,NA,1,1,2,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"93","prop_select_one @/@ main_reason_child_not_attending ~/~ child_did_not_attend_due_to_fear_of_contracting_from_covid_19 @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","child_did_not_attend_due_to_fear_of_contracting_from_covid_19","NA","NA",NA,NA,1,1,19,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"94","prop_select_one @/@ main_reason_child_not_attending ~/~ child_did_not_attend_due_to_work @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","child_did_not_attend_due_to_work","NA","NA",NA,NA,1,1,1,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"95","prop_select_one @/@ main_reason_child_not_attending ~/~ cost_of_education @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","cost_of_education","NA","NA",NA,NA,1,1,16,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"96","prop_select_one @/@ main_reason_child_not_attending ~/~ cultural_religious_reasons @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","cultural_religious_reasons","NA","NA",NA,NA,1,1,1,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"97","prop_select_one @/@ main_reason_child_not_attending ~/~ difficulties_at_school_with_curriculum @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","difficulties_at_school_with_curriculum","NA","NA",NA,NA,1,1,32,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"98","prop_select_one @/@ main_reason_child_not_attending ~/~ dont_know @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","dont_know","NA","NA",NA,NA,1,1,9,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"99","prop_select_one @/@ main_reason_child_not_attending ~/~ enrolled_attending_non_formal_informal_education_program @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","enrolled_attending_non_formal_informal_education_program","NA","NA",NA,NA,1,1,4,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"100","prop_select_one @/@ main_reason_child_not_attending ~/~ fear_of_violence_in_schools @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","fear_of_violence_in_schools","NA","NA",NA,NA,1,1,1,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"101","prop_select_one @/@ main_reason_child_not_attending ~/~ other @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","other","NA","NA",NA,NA,1,1,10,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"102","prop_select_one @/@ main_reason_child_not_attending ~/~ prefer_not_to_answer @/@ NA ~/~ NA","prop_select_one","main_reason_child_not_attending","prefer_not_to_answer","NA","NA",NA,NA,1,1,1,"Protection","What is the main reason why the child was not attending?","INDV_data","What is the main reason why the child was not attending?","ما هو السبب الرئيسي لعدم إرتياد الطفل للمدرسة؟"
"103","prop_select_one @/@ governorate ~/~ akkar @/@ NA ~/~ NA","prop_select_one","governorate","akkar","NA","NA",NA,NA,1,1,8,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"104","prop_select_one @/@ governorate ~/~ baalbek_hermel @/@ NA ~/~ NA","prop_select_one","governorate","baalbek_hermel","NA","NA",NA,NA,1,1,9,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"105","prop_select_one @/@ governorate ~/~ beirut @/@ NA ~/~ NA","prop_select_one","governorate","beirut","NA","NA",NA,NA,1,1,8,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"106","prop_select_one @/@ governorate ~/~ bekaa @/@ NA ~/~ NA","prop_select_one","governorate","bekaa","NA","NA",NA,NA,1,1,10,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"107","prop_select_one @/@ governorate ~/~ mnt_lbn @/@ NA ~/~ NA","prop_select_one","governorate","mnt_lbn","NA","NA",NA,NA,1,1,19,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"108","prop_select_one @/@ governorate ~/~ nabatieh @/@ NA ~/~ NA","prop_select_one","governorate","nabatieh","NA","NA",NA,NA,1,1,9,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"109","prop_select_one @/@ governorate ~/~ north @/@ NA ~/~ NA","prop_select_one","governorate","north","NA","NA",NA,NA,1,1,25,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"110","prop_select_one @/@ governorate ~/~ south @/@ NA ~/~ NA","prop_select_one","governorate","south","NA","NA",NA,NA,1,1,12,"Demographic","In which governorate is the household located?","HH_data","In which governorate is the household located?","في أي محافظة تقع الأسرة؟"
"111","prop_select_one @/@ pop_group ~/~ lebanese @/@ NA ~/~ NA","prop_select_one","pop_group","lebanese","NA","NA",NA,NA,1,1,80,"Demographic","What is the name of the population group?","HH_data","What is the name of the population group?","ما هي الفئة السكانية؟"
"112","prop_select_one @/@ pop_group ~/~ migrant @/@ NA ~/~ NA","prop_select_one","pop_group","migrant","NA","NA",NA,NA,1,1,9,"Demographic","What is the name of the population group?","HH_data","What is the name of the population group?","ما هي الفئة السكانية؟"
"113","prop_select_one @/@ pop_group ~/~ prl @/@ NA ~/~ NA","prop_select_one","pop_group","prl","NA","NA",NA,NA,1,1,11,"Demographic","What is the name of the population group?","HH_data","What is the name of the population group?","ما هي الفئة السكانية؟"
"114","prop_select_one @/@ child_access_online_education ~/~ dont_know @/@ pop_group ~/~ lebanese","prop_select_one","child_access_online_education","dont_know","pop_group","lebanese",NA,NA,1,1,0,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"115","prop_select_one @/@ child_access_online_education ~/~ no_child_did_not_access_online_education_while_the_school_was_closed @/@ pop_group ~/~ lebanese","prop_select_one","child_access_online_education","no_child_did_not_access_online_education_while_the_school_was_closed","pop_group","lebanese",NA,NA,1,1,5,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"116","prop_select_one @/@ child_access_online_education ~/~ no_school_remained_opened_all_year @/@ pop_group ~/~ lebanese","prop_select_one","child_access_online_education","no_school_remained_opened_all_year","pop_group","lebanese",NA,NA,1,1,50,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
"117","prop_select_one @/@ child_access_online_education ~/~ yes_child_accessed_online_education_while_the_school_was_closed @/@ pop_group ~/~ lebanese","prop_select_one","child_access_online_education","yes_child_accessed_online_education_while_the_school_was_closed","pop_group","lebanese",NA,NA,1,1,45,"Protection","If the child school was closed during the last academic year, did the child access online education while the school was closed?","INDV_data","If the child school was closed during the last academic year, did the child access online education while the school was closed?","إذا تم إغلاق مدرسة الطفل خلال العام الدراسي الماضي ، هل قام الطفل بالوصول إلى التعليم عبر الإنترنت أثناء إغلاق المدرسة؟"
